tick_L,tick_U,price_L,price_U,L_active
-237770,-237760,47.23853063924666,47.28579043289431,2078164296327225277
-237760,-237740,47.28579043289431,47.380451910690624,2078069987254569945
-237740,-237730,47.380451910690624,47.42785368949132,2088634904388515423
-237730,-237720,47.42785368949132,47.4753028914073,2088029551562288236
-237720,-237710,47.4753028914073,47.52279956388304,2087340714727672848
-237710,-237700,47.52279956388304,47.57034375441046,2084146221558631562
-237700,-237690,47.57034375441046,47.617935510528994,2083325938863352559
-237690,-237670,47.617935510528994,47.713261909935035,2069735538988983408
-237670,-237660,47.713261909935035,47.76099664853942,1988116387183330691
-237660,-237640,47.76099664853942,47.8566094422008,1987868467220297024
-237640,-237630,47.8566094422008,47.904487592861045,1988117012582313414
-237630,-237620,47.904487592861045,47.95241364322286,2034759119363774630
-237620,-237610,47.95241364322286,48.00038764120752,2033599711758922085
-237610,-237600,48.00038764120752,48.04840963478421,2021762337548612189
-237600,-237590,48.04840963478421,48.096479671970144,2021798337739445906
-237590,-237580,48.096479671970144,48.144597800830546,2028220156145307363
-237580,-237560,48.144597800830546,48.2409785260762,2028218018478034399
-237560,-237550,48.2409785260762,48.28924121883254,2028199479927415682
-237550,-237530,48.28924121883254,48.385911505901646,2028196887387744897
-237530,-237500,48.385911505901646,48.53127991571385,2027446320889044896
-237500,-237490,48.53127991571385,48.579833040530296,2021770339255336875
-237490,-237460,48.579833040530296,48.72578405929293,2020614924586134729
-237460,-237450,48.72578405929293,48.774531775803155,2019783468195505638
-237450,-237440,48.774531775803155,48.823328261972215,2019536549336205684
-237440,-237430,48.823328261972215,48.87217356659173,1964816792103068029
-237430,-237420,48.87217356659173,48.92106773850211,1965948438605435652
-237420,-237400,48.92106773850211,49.01900287980153,1964029480886269608
-237400,-237390,49.01900287980153,49.06804394711593,1968565872628119361
-237390,-237370,49.06804394711593,49.166273320255,1961885993174199299
-237370,-237350,49.166273320255,49.26469933888819,1962338953240005638
-237350,-237340,49.26469933888819,49.31398621325458,1961795322631991206
-237340,-237320,49.31398621325458,49.41270793849672,1945847794409824131
-237320,-237300,49.41270793849672,49.51162729487323,1930933819387955180
-237300,-237290,49.51162729487323,49.56116120834282,1930397865028665026
-237290,-237280,49.56116120834282,49.61074467802207,1928210111994019316
-237280,-237270,49.61074467802207,49.66037775348953,1928353691823097061
-237270,-237260,49.66037775348953,49.71006048437329,1927964980957902727
-237260,-237250,49.71006048437329,49.759792920351124,1916142431267686732
-237250,-237230,49.759792920351124,49.859407106548645,1916035034081836723
-237230,-237220,49.859407106548645,49.90928895637256,1916132218809830976
-237220,-237200,49.90928895637256,50.00920241885509,1915943175610254834
-237200,-237190,50.00920241885509,50.059234131417185,1875583135451074070
-237190,-237180,50.059234131417185,50.10931589821211,1874708229768913719
-237180,-237170,50.10931589821211,50.15944776931665,1874637384721273302
-237170,-237160,50.15944776931665,50.20962979485764,1846052553390486118
-237160,-237140,50.20962979485764,50.31014451000726,1846021751271499268
-237140,-237130,50.31014451000726,50.36047730012057,1845963412404679050
-237130,-237120,50.36047730012057,50.41086044567979,1823653890680599539
-237120,-237110,50.41086044567979,50.461293997063024,1823653890679415548
-237110,-237100,50.461293997063024,50.51177800469879,1821156231135820340
-237100,-237080,50.51177800469879,50.6128975906943,1730324587821886681
-237080,-237070,50.6128975906943,50.66353327016351,1729869751844084326
-237070,-237060,50.66353327016351,50.71421960810433,1718494744814870569
-237060,-237050,50.71421960810433,50.76495665519803,1717851510621500626
-237050,-237020,50.76495665519803,50.917472558969976,1717667989348350595
-237020,-237010,50.917472558969976,50.96841295050275,1717398221292932772
-237010,-237000,50.96841295050275,51.01940430535636,1718480362407098579
-237000,-236990,51.01940430535636,51.07044667451705,1539031170039068669
-236990,-236980,51.07044667451705,51.121540109022085,1534872384363658466
-236980,-236970,51.121540109022085,51.17268465995981,1530261068087556921
-236970,-236960,51.17268465995981,51.22388037846966,1530085360439706604
-236960,-236940,51.22388037846966,51.32642552301936,1529238056788685837
-236940,-236930,51.32642552301936,51.3777750515941,1529240448557328053
-236930,-236920,51.3777750515941,51.42917595281088,1518765278426426798
-236920,-236910,51.42917595281088,51.48062827806544,1518094144746691579
-236910,-236900,51.48062827806544,51.532132078804985,1517511490802677358
-236900,-236880,51.532132078804985,51.63529431278514,1517048540378013978
-236880,-236870,51.63529431278514,51.68695284917768,1517040996762785393
-236870,-236850,51.68695284917768,51.79042501903461,1517035190478420292
-236850,-236840,51.79042501903461,51.842238755960835,1515429030010815325
-236840,-236810,51.842238755960835,51.997991196588934,1508795713811995412
-236810,-236800,51.997991196588934,52.050012593122396,1476224054210095033
-236800,-236780,52.050012593122396,52.154211572694805,1474539940485072344
-236780,-236770,52.154211572694805,52.2063892599223,1474552482862836480
-236770,-236760,52.2063892599223,52.25861914832325,1474187807012103006
-236760,-236750,52.25861914832325,52.31090129012231,1472650488513914056
-236750,-236730,52.31090129012231,52.41562254307478,1472353169358629277
-236730,-236720,52.41562254307478,52.468061758938966,1468656064651113465
-236720,-236710,52.468061758938966,52.52055343762296,1462917043325359177
-236710,-236700,52.52055343762296,52.573097631613194,1460425154299203449
-236700,-236670,52.573097631613194,52.73104583107364,1460416341346289858
-236670,-236660,52.73104583107364,52.78380061220417,1460390597160990250
-236660,-236640,52.78380061220417,52.88946856284884,1456888709002726316
-236640,-236630,52.88946856284884,52.94238183802039,1440897813749903382
-236630,-236620,52.94238183802039,52.99534805028442,1440649202165849480
-236620,-236600,52.99534805028442,53.10143949798666,1403693326842785971
-236600,-236590,53.10143949798666,53.154564839505696,1403630149537420901
-236590,-236570,53.154564839505696,53.260975023479865,1402651374963936497
-236570,-236560,53.260975023479865,53.314259972334526,1402609123326654857
-236560,-236550,53.314259972334526,53.367598230122674,1399998228640500446
-236550,-236540,53.367598230122674,53.420989850177236,1398011769522999425
-236540,-236530,53.420989850177236,53.47443488588448,1397883874324380510
-236530,-236520,53.47443488588448,53.52793339068411,1396250566969193625
-236520,-236500,53.52793339068411,53.63509102158669,1396192695914852737
-236500,-236490,53.63509102158669,53.68875025483657,1395689520660451882
-236490,-236460,53.68875025483657,53.85005026978821,1395634965278646474
-236460,-236450,53.85005026978821,53.903924559043745,1395928626077055933
-236450,-236440,53.903924559043745,53.95785274683844,1393589608933176977
-236440,-236430,53.95785274683844,54.011834887095084,1393317624478965725
-236430,-236420,54.011834887095084,54.06587103379043,1364890697547620276
-236420,-236410,54.06587103379043,54.11996124095522,1359619853703865224
-236410,-236400,54.11996124095522,54.174105562674264,1359582344792579751
-236400,-236370,54.174105562674264,54.33686375681687,1358266565853654201
-236370,-236360,54.33686375681687,54.39122507868394,1357603232841963921
-236360,-236340,54.39122507868394,54.500110934201295,1355644164400189780
-236340,-236320,54.500110934201295,54.609214768437006,1344051032834811404
-236320,-236310,54.609214768437006,54.663848563906335,1344041233887092421
-236310,-236300,54.663848563906335,54.7185370177629,1327048082387711836
-236300,-236280,54.7185370177629,54.8280781194244,1317215527481505655
-236280,-236270,54.8280781194244,54.882930876759495,1314295087943751209
-236270,-236260,54.882930876759495,54.93783851154224,1310738463254829228
-236260,-236250,54.93783851154224,54.99280107867481,1310732178825915858
-236250,-236240,54.99280107867481,55.047818633114254,1255442567076812895
-236240,-236230,55.047818633114254,55.10289122987264,1236965858653160192
-236230,-236220,55.10289122987264,55.158018924017064,1236552671145842414
-236220,-236210,55.158018924017064,55.21320177066971,1236467768913906085
-236210,-236200,55.21320177066971,55.26843982500791,1234965063205380150
-236200,-236190,55.26843982500791,55.32373314226421,1233422866913166380
-236190,-236180,55.32373314226421,55.37908177772639,1231274383351430730
-236180,-236160,55.37908177772639,55.4899452246962,1231133003361199074
-236160,-236150,55.4899452246962,55.545460147056204,1231125462542311713
-236150,-236140,55.545460147056204,55.60103060932694,1231112426051082903
-236140,-236130,55.60103060932694,55.65665666707333,1218403769287661558
-236130,-236120,55.65665666707333,55.71233837591586,1218397206762100113
-236120,-236110,55.71233837591586,55.76807579153069,1217806470679829632
-236110,-236080,55.76807579153069,55.935622836606264,1217716955493440669
-236080,-236070,55.935622836606264,55.99158363718659,1215590017805833176
-236070,-236060,55.99158363718659,56.04760042375657,1213808973850631187
-236060,-236050,56.04760042375657,56.1036732523274,1195208292749818471
-236050,-236040,56.1036732523274,56.1598021789663,1192634430056098927
-236040,-236030,56.1598021789663,56.2159872597966,1191427017294846361
-236030,-236020,56.2159872597966,56.27222855099775,1191425340190223544
-236020,-236000,56.27222855099775,56.384879989511596,1189776600495299532
-236000,-235990,56.384879989511596,56.441290249464465,1189776280526383941
-235990,-235980,56.441290249464465,56.49775694506868,1177391035582368783
-235980,-235970,56.49775694506868,56.55428013278529,1125083548918645248
-235970,-235950,56.55428013278529,56.66749621068239,1112955051733261026
-235950,-235940,56.66749621068239,56.72418921406764,1101351714725236245
-235940,-235920,56.72418921406764,56.83774543314834,1101160974667150319
-235920,-235910,56.83774543314834,56.89460876238865,1225415456881415724
-235910,-235900,56.89460876238865,56.951528980553526,1216332315486085269
-235900,-235890,56.951528980553526,57.008506144557494,1159055310172865801
-235890,-235870,57.008506144557494,57.1226315380256,1155460698721818610
-235870,-235860,57.1226315380256,57.17977988160372,1155372114298927431
-235860,-235850,57.17977988160372,57.23698539924904,1154982908584005126
-235850,-235840,57.23698539924904,57.29424814816135,1143609637729797756
-235840,-235830,57.29424814816135,57.351568185597685,1143575376625160339
-235830,-235820,57.351568185597685,57.408945568872355,1143553227393850724
-235820,-235810,57.408945568872355,57.466380355357,1143430371733044722
-235810,-235800,57.466380355357,57.523872602480694,1142309803164642662
-235800,-235790,57.523872602480694,57.581422367729914,1141606392852008807
-235790,-235770,57.581422367729914,57.69669468283858,1131485940050203777
-235770,-235760,57.69669468283858,57.75441734795884,1131484165542333162
-235760,-235740,57.75441734795884,57.87003598191573,1131135495356791588
-235740,-235730,57.87003598191573,57.92793206635945,1129576881516643710
-235730,-235720,57.92793206635945,57.98588607294781,1129536315542814943
-235720,-235710,57.98588607294781,58.043898059629,1084527860822604453
-235710,-235700,58.043898059629,58.101968084409236,1079363313122819229
-235700,-235680,58.101968084409236,58.21828248058181,1053331876108735423
-235680,-235670,58.21828248058181,58.27652696827692,1037004865723578754
-235670,-235660,58.27652696827692,58.33482972667673,1036189091786828436
-235660,-235650,58.33482972667673,58.39319081407819,911934609572563031
-235650,-235640,58.39319081407819,58.45161028883653,911917806659734040
-235640,-235630,58.45161028883653,58.510088209365406,888174083458617570
-235630,-235620,58.510088209365406,58.5686246341369,888065542374809178
-235620,-235600,58.5686246341369,58.685873230588584,888054322217008647
-235600,-235590,58.685873230588584,58.74458551950566,888053233696425704
-235590,-235580,58.74458551950566,58.80335654713923,887376727540388106
-235580,-235570,58.80335654713923,58.86218637225445,777756485497450025
-235570,-235560,58.86218637225445,58.92107505367525,769929598316456328
-235560,-235550,58.92107505367525,58.98002265028447,769296887796059361
-235550,-235540,58.98002265028447,59.03902922102378,756453096657750244
-235540,-235530,59.03902922102378,59.09809482489386,756257735969022263
-235530,-235520,59.09809482489386,59.15721952095444,756236209843457918
-235520,-235510,59.15721952095444,59.216403368324286,750716884742485990
-235510,-235490,59.216403368324286,59.33494875376272,749312695173652757
-235490,-235480,59.33494875376272,59.39431041036485,749275452550742195
-235480,-235470,59.39431041036485,59.453731455343465,749161370655149200
-235470,-235460,59.453731455343465,59.51321194811365,749129102409866584
-235460,-235450,59.51321194811365,59.57275194814996,747703546924578100
-235450,-235420,59.57275194814996,59.75172958749409,747654683684207885
-235420,-235410,59.75172958749409,59.81150821253136,747654356381159452
-235410,-235400,59.81150821253136,59.871346643101205,732820548197239298
-235400,-235390,59.871346643101205,59.93124493903611,732462109172289743
-235390,-235380,59.93124493903611,59.991203160228366,732059474561457076
-235380,-235370,59.991203160228366,60.051221366630216,280338544553559566
-235370,-235360,60.051221366630216,60.111299618253874,255370307766513171
-235360,-235340,60.111299618253874,60.231636497515645,239058051604566664
-235340,-235330,60.231636497515645,60.29189524547865,238123741091296864
-235330,-235310,60.29189524547865,60.41259365933254,235275962848020622
-235310,-235290,60.41259365933254,60.533533699478774,232503405078612450
-235290,-235280,60.533533699478774,60.59409448053371,232457703380365872
-235280,-235260,60.59409448053371,60.715397867380915,231184234892704995
-235260,-235250,60.715397867380915,60.77614059446445,231184048190157638
-235250,-235240,60.77614059446445,60.83694409161659,230662854545939666
-235240,-235230,60.83694409161659,60.89780841963476,229409376494259667
-235230,-235220,60.89780841963476,60.95873363937718,201909172620830072
-235220,-235210,60.95873363937718,61.019719811763025,201662328531056511
-235210,-235190,61.019719811763025,61.141875258446234,196909964517980912
-235190,-235170,61.141875258446234,61.264275248257476,196754480128089369
-235170,-235130,61.264275248257476,61.50981081644874,195400690161035787
-235130,-235120,61.50981081644874,61.571348314062526,193293767703620903
-235120,-235110,61.571348314062526,61.63294737687318,193146976091981451
-235110,-235080,61.63294737687318,61.818114572723616,193067539613812534
-235080,-235060,61.818114572723616,61.94186832678936,192813340498903073
-235060,-235050,61.94186832678936,62.00383807639121,171470534507261286
-235050,-235040,62.00383807639121,62.06586982363649,140008802718589996
-235040,-235030,62.06586982363649,62.12796363055075,139776831297655969
-235030,-235020,62.12796363055075,62.190119559221586,138788076551052904
-235020,-235010,62.190119559221586,62.252337671798735,138769976689249061
-235010,-234990,62.252337671798735,62.37696069758173,138333294420670762
-234990,-234980,62.37696069758173,62.43936573539816,138030823831168260
-234980,-234970,62.43936573539816,62.50183320634216,138030191271188225
-234970,-234960,62.50183320634216,62.56436317287498,137737586961518162
-234960,-234950,62.56436317287498,62.62695569752031,137737060806258349
-234950,-234930,62.62695569752031,62.752328671556235,137611459802889000
-234930,-234910,62.752328671556235,62.87795262989189,137609373641371066
-234910,-234900,62.87795262989189,62.94085888514712,132129555078490063
-234900,-234890,62.94085888514712,63.00382807497299,131972765198575714
-234890,-234860,63.00382807497299,63.193113881818306,130467428400349248
-234860,-234830,63.193113881818306,63.382968370246445,130443411835637438
-234830,-234810,63.382968370246445,63.509854806914134,130441020066995222
-234810,-234790,63.509854806914134,63.6369952576841,130333052067735134
-234790,-234760,63.6369952576841,63.82818332292718,129270121032282094
-234760,-234750,63.82818332292718,63.89204023659332,128568713138046692
-234750,-234710,63.89204023659332,64.1481073872912,128568569322609742
-234710,-234690,64.1481073872912,64.27652555662974,128561832190706387
-234690,-234680,64.27652555662974,64.3408310143374,128544300109557622
-234680,-234670,64.3408310143374,64.40520080644792,128141153850922346
-234670,-234650,64.40520080644792,64.53413365139549,128141153850922336
-234650,-234640,64.53413365139549,64.59869683315247,127702945658253728
-234640,-234630,64.59869683315247,64.66332460715239,127626110426190422
-234630,-234610,64.66332460715239,64.79277419043096,127110336420626853
-234610,-234590,64.79277419043096,64.92248291897793,126323453464450696
-234590,-234580,64.92248291897793,64.98743462480628,125697385222806107
-234580,-234570,64.98743462480628,65.05245131157652,120282617461744579
-234570,-234560,65.05245131157652,65.11753304429884,119034462472372280
-234560,-234550,65.11753304429884,65.18267988804847,116400623308635036
-234550,-234540,65.18267988804847,65.24789190796575,116389347840322123
-234540,-234530,65.24789190796575,65.31316916925618,116388897854598267
-234530,-234500,65.31316916925618,65.50939305440036,115761769903107245
-234500,-234490,65.50939305440036,65.57493193454414,115761701346412551
-234490,-234480,65.57493193454414,65.64053638306842,115725194491082943
-234480,-234460,65.64053638306842,65.7719422477157,114923369547881579
-234460,-234450,65.7719422477157,65.83774379523143,114922804255211079
-234450,-234440,65.83774379523143,65.90361117391328,112439964115555987
-234440,-234430,65.90361117391328,65.96954444962202,112383156060711574
-234430,-234410,65.96954444962202,66.10160895589296,112134258212250456
-234410,-234400,66.10160895589296,66.16774031850646,112085091150167871
-234400,-234390,66.16774031850646,66.23393784224962,112064822138337244
-234390,-234380,66.23393784224962,66.30020159331335,110379524727507513
-234380,-234370,66.30020159331335,66.3665316379548,110374092486335249
-234370,-234350,66.3665316379548,66.49939087333081,110152072964847889
-234350,-234340,66.49939087333081,66.56592019691135,110150640670675293
-234340,-234330,66.56592019691135,66.63251607976166,110146553944197843
-234330,-234320,66.63251607976166,66.69917858847094,110118185842273505
-234320,-234310,66.69917858847094,66.76590778969508,110112149562620768
-234310,-234300,66.76590778969508,66.83270375015658,110106689771518342
-234300,-234270,66.83270375015658,67.03349285519238,110101072218597908
-234270,-234250,67.03349285519238,67.16768728098982,109850122081076497
-234250,-234230,67.16768728098982,67.30215035076134,109666824170740384
-234230,-234210,67.30215035076134,67.43688260230559,109659611477782822
-234210,-234200,67.43688260230559,67.5043498395989,109657059669278672
-234200,-234190,67.5043498395989,67.57188457449787,109601724010568835
-234190,-234180,67.57188457449787,67.63948687453046,109600491616444082
-234180,-234170,67.63948687453046,67.70715680729224,100700791007845384
-234170,-234140,67.70715680729224,67.91057307892291,100460390783769771
-234140,-234130,67.91057307892291,67.9785142199104,100450901430194048
-234130,-234080,67.9785142199104,68.31924086175496,89542229601990122
-234080,-234070,68.31924086175496,68.38759085447485,86568408921244158
-234070,-234060,68.38759085447485,68.45600922795315,86234085836014022
-234060,-234050,68.45600922795315,68.5244960506014,86230501108636581
-234050,-234030,68.5244960506014,68.66167531739622,86159273220786538
-234030,-234010,68.66167531739622,68.7991292035217,86159008677782452
-234010,-233990,68.7991292035217,68.93685825873855,86129660334599062
-233990,-233980,68.93685825873855,69.00582614685739,86114700017273095
-233980,-233970,69.00582614685739,69.07486303390814,86090612168055184
-233970,-233940,69.07486303390814,69.28238837929739,81052154911239551
-233940,-233900,69.28238837929739,69.56005902058752,81048738910427960
-233900,-233840,69.56005902058752,69.97865297149669,80957155030818262
-233840,-233830,69.97865297149669,70.04866312326091,79749533936191828
-233830,-233820,70.04866312326091,70.11874331668989,77020114875466878
-233820,-233790,70.11874331668989,70.32940484804773,76999081850882151
-233790,-233780,70.32940484804773,70.39976590956896,76825059009257305
-233780,-233770,70.39976590956896,70.47019736382262,76823576196039181
-233770,-233760,70.47019736382262,70.54069928123316,76461556916637319
-233760,-233730,70.54069928123316,70.75262851770735,70581543835865586
-233730,-233700,70.75262851770735,70.96519446464417,70580136866478109
-233700,-233680,70.96519446464417,71.10725976837765,70384828698945197
-233680,-233670,71.10725976837765,71.17839903494728,70313337236255223
-233670,-233640,71.17839903494728,71.39224414726736,70259931571266519
-233640,-233620,71.39224414726736,71.53516436224753,70259832659469370
-233620,-233560,71.53516436224753,71.9656439722557,68408186802709577
-233560,-233530,71.9656439722557,72.18185424710157,68398087303685769
-233530,-233520,72.18185424710157,72.25406859184642,68391318515495493
-233520,-233500,72.25406859184642,72.39871409416507,68386494812153160
-233500,-233490,72.39871409416507,72.47114539636993,61346975070418973
-233490,-233470,72.47114539636993,72.61622546499115,58036178323580847
-233470,-233460,72.61622546499115,72.68887437647307,58034473657391951
-233460,-233450,72.68887437647307,72.7615959695672,58023296598793210
-233450,-233440,72.7615959695672,72.83439031698785,58011021469256919
-233440,-233420,72.83439031698785,72.98019756602991,56607099310573048
-233420,-233410,72.98019756602991,73.05321061344401,56446103446802132
-233410,-233400,73.05321061344401,73.12629670677013,56438520355133867
-233400,-233390,73.12629670677013,73.1994559190871,56432852139406211
-233390,-233360,73.1994559190871,73.4193730018681,56430806539749378
-233360,-233350,73.4193730018681,73.49282542239966,56424945502845807
-233350,-233340,73.49282542239966,73.56635132841419,55292004050621308
-233340,-233280,73.56635132841419,74.00905408183505,55287056512165116
-233280,-233250,74.00905408183505,74.23140348414546,55283114307533593
-233250,-233190,74.23140348414546,74.67810834471443,55003097721256933
-233190,-233150,74.67810834471443,74.97740400584102,54217517447326166
-233150,-233040,74.97740400584102,75.80666657027645,45691279110365457
-233040,-233020,75.80666657027645,75.9584240225398,44226121838829816
-233020,-232960,75.9584240225398,76.4155216337856,44216197409947937
-232960,-232650,76.4155216337856,78.82138067208611,39088860561166391
-232650,-232500,78.82138067208611,80.01255328584625,38955197901043005
-232500,-232380,80.01255328584625,80.97843935818604,33140127804587461
-232380,-232290,80.97843935818604,81.71049803298014,33047053835726907
-232290,-232250,81.71049803298014,82.0379781750437,33010082232030312
-232250,-232220,82.0379781750437,82.28444930807301,32986994617293046
-232220,-232210,82.28444930807301,82.36677079525911,32954720862362162
-232210,-232160,82.36677079525911,82.77961525846497,32953171391097135
-232160,-231960,82.77961525846497,84.45178996738257,32661971362685540
-231960,-231940,84.45178996738257,84.62085410203422,32621007516316469
-231940,-231850,84.62085410203422,85.38584081707664,32621006597535140
-231850,-231780,85.38584081707664,85.9856084527121,32530525253000555
-231780,-231550,85.9856084527121,87.98609483494633,32516658075246655
-231550,-231330,87.98609483494633,89.94313963393753,27796502018879141
-231330,-231320,89.94313963393753,90.03312325877936,27778815272891204
-231320,-231250,90.03312325877936,90.66553435819661,25327766581550985
-231250,-230400,90.66553435819661,98.70869513221749,25315975357084131
-230400,-230270,98.70869513221749,100.00022031945092,25314463681892327
-230270,-230210,100.00022031945092,100.6019950721566,7523943204103687
-230210,-229320,100.6019950721566,109.96560548579771,7517345471375785
-229320,-227500,109.96560548579771,131.91510082649793,7018989230262920
-227500,-226830,131.91510082649793,141.0557483106715,7016179574840752
-226830,-226350,141.0557483106715,147.99119673676853,7014014193155910
-226350,-225720,147.99119673676853,157.61410004251724,6414753669188261
-225720,-223340,157.61410004251724,199.96407821470046,6412226472479055
-223340,-223330,199.96407821470046,200.16413230075023,5856244468654766
-223330,-221160,200.16413230075023,248.6700313187371,5331788229289254
-221160,-218200,248.6700313187371,334.3244882973278,4149910023248863
-218200,138160,334.3244882973278,9.997987083459681e+17,4148632393593846
138160,887270,9.997987083459681e+17,3.401887456820396e+50,4147515132603498
